 1.00000000e+00 3.50000000e+01 9.80000000e+01
 2.00000000e+00 3.50000059e+01 9.79985391e+01
 3.00000000e+00 3.50000176e+01 9.79956171e+01
 4.00000000e+00 3.50000353e+01 9.79912340e+01
 5.00000000e+00 3.50000588e+01 9.79853897e+01
 6.00000000e+00 3.50000882e+01 9.79780844e+01
 7.00000000e+00 3.50001235e+01 9.79693179e+01
 8.00000000e+00 3.50001647e+01 9.79590903e+01
 9.00000000e+00 3.50002117e+01 9.79474016e+01
 1.00000000e+01 3.50002646e+01 9.79342518e+01
 1.10000000e+01 3.50003234e+01 9.79196409e+01
 1.20000000e+01 3.50003881e+01 9.79035688e+01
 1.30000000e+01 3.50004587e+01 9.78860356e+01
 1.40000000e+01 3.50005351e+01 9.78670413e+01
 1.50000000e+01 3.50006174e+01 9.78465859e+01
 1.60000000e+01 3.50007056e+01 9.78246694e+01
 1.70000000e+01 3.50007997e+01 9.78012918e+01
 1.80000000e+01 3.50008997e+01 9.77764530e+01
 1.90000000e+01 3.50010055e+01 9.77501531e+01
 2.00000000e+01 3.50011173e+01 9.77223921e+01
 2.10000000e+01 3.50012349e+01 9.76931700e+01
 2.20000000e+01 3.50013584e+01 9.76624868e+01
 2.30000000e+01 3.50014877e+01 9.76303424e+01
 2.40000000e+01 3.50016230e+01 9.75967370e+01
 2.50000000e+01 3.50017641e+01 9.75616704e+01
 2.60000000e+01 3.50019111e+01 9.75251427e+01
 2.70000000e+01 3.50020640e+01 9.74871539e+01
 2.80000000e+01 3.50022258e+01 9.74477039e+01
 2.90000000e+01 3.50023964e+01 9.74067929e+01
 3.00000000e+01 3.50025758e+01 9.73644207e+01
 3.10000000e+01 3.50027642e+01 9.73205874e+01
 3.20000000e+01 3.50029614e+01 9.72752930e+01
 3.30000000e+01 3.50031674e+01 9.72285375e+01
 3.40000000e+01 3.50033823e+01 9.71803209e+01
 3.50000000e+01 3.50036061e+01 9.71306431e+01
 3.60000000e+01 3.50038387e+01 9.70795043e+01
 3.70000000e+01 3.50040802e+01 9.70269043e+01
 3.80000000e+01 3.50043305e+01 9.69728432e+01
 3.90000000e+01 3.50045897e+01 9.69173206e+01
 4.00000000e+01 3.50048577e+01 9.68603366e+01
 4.10000000e+01 3.50051347e+01 9.68018911e+01
 4.20000000e+01 3.50054204e+01 9.67419841e+01
 4.30000000e+01 3.50057151e+01 9.66806157e+01
 4.40000000e+01 3.50060186e+01 9.66177858e+01
 4.50000000e+01 3.50063309e+01 9.65534945e+01
 4.60000000e+01 3.50066521e+01 9.64877417e+01
 4.70000000e+01 3.50069852e+01 9.64205274e+01
 4.80000000e+01 3.50073302e+01 9.63518517e+01
 4.90000000e+01 3.50076870e+01 9.62817145e+01
 5.00000000e+01 3.50080558e+01 9.62101158e+01
 5.10000000e+01 3.50084364e+01 9.61370557e+01
 5.20000000e+01 3.50088289e+01 9.60625341e+01
 5.30000000e+01 3.50092333e+01 9.59865511e+01
 5.40000000e+01 3.50096496e+01 9.59091061e+01
 5.50000000e+01 3.50100777e+01 9.58301992e+01
 5.60000000e+01 3.50105178e+01 9.57498304e+01
 5.70000000e+01 3.50109697e+01 9.56679996e+01
 5.80000000e+01 3.50114335e+01 9.55847070e+01
 5.90000000e+01 3.50119092e+01 9.54999524e+01
 6.00000000e+01 3.50123998e+01 9.54137358e+01
 6.10000000e+01 3.50129055e+01 9.53260574e+01
 6.20000000e+01 3.50134261e+01 9.52369170e+01
 6.30000000e+01 3.50139616e+01 9.51463147e+01
 6.40000000e+01 3.50145121e+01 9.50542505e+01
 6.50000000e+01 3.50150777e+01 9.49607243e+01
 6.60000000e+01 3.50156581e+01 9.48657357e+01
 6.70000000e+01 3.50162536e+01 9.47692845e+01
 6.80000000e+01 3.50168640e+01 9.46713709e+01
 6.90000000e+01 3.50174894e+01 9.45719947e+01
 7.00000000e+01 3.50181297e+01 9.44711560e+01
 7.10000000e+01 3.50187882e+01 9.43688548e+01
 7.20000000e+01 3.50194648e+01 9.42650911e+01
 7.30000000e+01 3.50201596e+01 9.41598649e+01
 7.40000000e+01 3.50208724e+01 9.40531762e+01
 7.50000000e+01 3.50216035e+01 9.39450250e+01
 7.60000000e+01 3.50223526e+01 9.38354106e+01
 7.70000000e+01 3.50231199e+01 9.37243330e+01
