 1.00000000e+00 5.50000000e+01 9.80000000e+01
 2.00000000e+00 5.49999971e+01 9.79985179e+01
 3.00000000e+00 5.49999918e+01 9.79955533e+01
 4.00000000e+00 5.49999841e+01 9.79911062e+01
 5.00000000e+00 5.49999740e+01 9.79851765e+01
 6.00000000e+00 5.49999615e+01 9.79777642e+01
 7.00000000e+00 5.49999466e+01 9.79688694e+01
 8.00000000e+00 5.49999292e+01 9.79584921e+01
 9.00000000e+00 5.49999095e+01 9.79466322e+01
 1.00000000e+01 5.49998873e+01 9.79332898e+01
 1.10000000e+01 5.49998627e+01 9.79184648e+01
 1.20000000e+01 5.49998358e+01 9.79021573e+01
 1.30000000e+01 5.49998064e+01 9.78843672e+01
 1.40000000e+01 5.49997746e+01 9.78650946e+01
 1.50000000e+01 5.49997404e+01 9.78443395e+01
 1.60000000e+01 5.49997038e+01 9.78221018e+01
 1.70000000e+01 5.49996647e+01 9.77983816e+01
 1.80000000e+01 5.49996233e+01 9.77731788e+01
 1.90000000e+01 5.49995795e+01 9.77464935e+01
 2.00000000e+01 5.49995332e+01 9.77183256e+01
 2.10000000e+01 5.49994846e+01 9.76886752e+01
 2.20000000e+01 5.49994335e+01 9.76575422e+01
 2.30000000e+01 5.49993800e+01 9.76249267e+01
 2.40000000e+01 5.49993241e+01 9.75908287e+01
 2.50000000e+01 5.49992658e+01 9.75552481e+01
 2.60000000e+01 5.49992051e+01 9.75181850e+01
 2.70000000e+01 5.49991420e+01 9.74796393e+01
 2.80000000e+01 5.49990753e+01 9.74396111e+01
 2.90000000e+01 5.49990049e+01 9.73981003e+01
 3.00000000e+01 5.49989309e+01 9.73551070e+01
 3.10000000e+01 5.49988533e+01 9.73106311e+01
 3.20000000e+01 5.49987720e+01 9.72646727e+01
 3.30000000e+01 5.49986871e+01 9.72172318e+01
 3.40000000e+01 5.49985986e+01 9.71683083e+01
 3.50000000e+01 5.49985064e+01 9.71179023e+01
 3.60000000e+01 5.49984106e+01 9.70660137e+01
 3.70000000e+01 5.49983112e+01 9.70126426e+01
 3.80000000e+01 5.49982082e+01 9.69577889e+01
 3.90000000e+01 5.49981015e+01 9.69014520e+01
 4.00000000e+01 5.49979912e+01 9.68436318e+01
 4.10000000e+01 5.49978773e+01 9.67843284e+01
 4.20000000e+01 5.49977597e+01 9.67235417e+01
 4.30000000e+01 5.49976385e+01 9.66612717e+01
 4.40000000e+01 5.49975137e+01 9.65975185e+01
 4.50000000e+01 5.49973852e+01 9.65322820e+01
 4.60000000e+01 5.49972532e+01 9.64655623e+01
 4.70000000e+01 5.49971162e+01 9.63973592e+01
 4.80000000e+01 5.49969744e+01 9.63276730e+01
 4.90000000e+01 5.49968277e+01 9.62565035e+01
 5.00000000e+01 5.49966761e+01 9.61838507e+01
 5.10000000e+01 5.49965197e+01 9.61097146e+01
 5.20000000e+01 5.49963584e+01 9.60340953e+01
 5.30000000e+01 5.49961922e+01 9.59569928e+01
 5.40000000e+01 5.49960212e+01 9.58784060e+01
 5.50000000e+01 5.49958452e+01 9.57983350e+01
 5.60000000e+01 5.49956644e+01 9.57167797e+01
 5.70000000e+01 5.49954788e+01 9.56337403e+01
 5.80000000e+01 5.49952883e+01 9.55492166e+01
 5.90000000e+01 5.49950929e+01 9.54632087e+01
 6.00000000e+01 5.49948913e+01 9.53757166e+01
 6.10000000e+01 5.49946837e+01 9.52867403e+01
 6.20000000e+01 5.49944699e+01 9.51962797e+01
 6.30000000e+01 5.49942499e+01 9.51043350e+01
 6.40000000e+01 5.49940238e+01 9.50109060e+01
 6.50000000e+01 5.49937916e+01 9.49159928e+01
 6.60000000e+01 5.49935533e+01 9.48195941e+01
 6.70000000e+01 5.49933088e+01 9.47217100e+01
 6.80000000e+01 5.49930581e+01 9.46223405e+01
 6.90000000e+01 5.49928014e+01 9.45214856e+01
 7.00000000e+01 5.49925385e+01 9.44191452e+01
 7.10000000e+01 5.49922681e+01 9.43153194e+01
 7.20000000e+01 5.49919904e+01 9.42100082e+01
 7.30000000e+01 5.49917052e+01 9.41032115e+01
 7.40000000e+01 5.49914125e+01 9.39949294e+01
 7.50000000e+01 5.49911124e+01 9.38851605e+01
 7.60000000e+01 5.49908049e+01 9.37739046e+01
 7.70000000e+01 5.49904900e+01 9.36611618e+01
 7.80000000e+01 5.49901676e+01 9.35469321e+01
 7.90000000e+01 5.49898377e+01 9.34312155e+01
 8.00000000e+01 5.49894991e+01 9.33140120e+01
 8.10000000e+01 5.49891517e+01 9.31953217e+01
 8.20000000e+01 5.49887956e+01 9.30751444e+01
 8.30000000e+01 5.49884306e+01 9.29534802e+01
 8.40000000e+01 5.49880569e+01 9.28303274e+01
 8.50000000e+01 5.49876744e+01 9.27056860e+01
 8.60000000e+01 5.49872831e+01 9.25795559e+01
 8.70000000e+01 5.49868831e+01 9.24519372e+01
 8.80000000e+01 5.49864729e+01 9.23228299e+01
 8.90000000e+01 5.49860525e+01 9.21922339e+01
 9.00000000e+01 5.49856219e+01 9.20601493e+01
 9.10000000e+01 5.49851812e+01 9.19265761e+01
 9.20000000e+01 5.49847303e+01 9.17915122e+01
 9.30000000e+01 5.49842693e+01 9.16549577e+01
 9.40000000e+01 5.49837980e+01 9.15169126e+01
 9.50000000e+01 5.49833167e+01 9.13773768e+01
 9.60000000e+01 5.49828237e+01 9.12363504e+01
 9.70000000e+01 5.49823190e+01 9.10938333e+01
 9.80000000e+01 5.49818028e+01 9.09498257e+01
 9.90000000e+01 5.49812750e+01 9.08043250e+01
 1.00000000e+02 5.49807355e+01 9.06573315e+01
 1.01000000e+02 5.49801844e+01 9.05088450e+01
 1.02000000e+02 5.49796217e+01 9.03588656e+01
 1.03000000e+02 5.49790459e+01 9.02073933e+01
 1.04000000e+02 5.49784570e+01 9.00544280e+01
 1.05000000e+02 5.49778549e+01 8.98999698e+01
 1.06000000e+02 5.49772397e+01 8.97440160e+01
 1.07000000e+02 5.49766114e+01 8.95865668e+01
 1.08000000e+02 5.49759700e+01 8.94276220e+01
 1.09000000e+02 5.49753138e+01 8.92671817e+01
 1.10000000e+02 5.49746429e+01 8.91052459e+01
 1.11000000e+02 5.49739573e+01 8.89418145e+01
 1.12000000e+02 5.49732570e+01 8.87768847e+01
 1.13000000e+02 5.49725420e+01 8.86104565e+01
 1.14000000e+02 5.49718123e+01 8.84425299e+01
 1.15000000e+02 5.49710661e+01 8.82731048e+01
 1.16000000e+02 5.49703036e+01 8.81021813e+01
 1.17000000e+02 5.49695247e+01 8.79297593e+01
 1.18000000e+02 5.49687294e+01 8.77558357e+01
 1.19000000e+02 5.49679177e+01 8.75804104e+01
 1.20000000e+02 5.49670896e+01 8.74034835e+01
 1.21000000e+02 5.49662434e+01 8.72250548e+01
 1.22000000e+02 5.49653790e+01 8.70451245e+01
 1.23000000e+02 5.49644964e+01 8.68636926e+01
 1.24000000e+02 5.49635957e+01 8.66807553e+01
 1.25000000e+02 5.49626768e+01 8.64963128e+01
 1.26000000e+02 5.49617378e+01 8.63103651e+01
 1.27000000e+02 5.49607788e+01 8.61229121e+01
 1.28000000e+02 5.49597997e+01 8.59339538e+01
 1.29000000e+02 5.49588006e+01 8.57434863e+01
 1.30000000e+02 5.49577815e+01 8.55515095e+01
 1.31000000e+02 5.49567423e+01 8.53580236e+01
 1.32000000e+02 5.49556810e+01 8.51630284e+01
 1.33000000e+02 5.49545977e+01 8.49665240e+01
 1.34000000e+02 5.49534923e+01 8.47685060e+01
 1.35000000e+02 5.49523649e+01 8.45689744e+01
 1.36000000e+02 5.49512153e+01 8.43679292e+01
 1.37000000e+02 5.49500416e+01 8.41653704e+01
 1.38000000e+02 5.49488437e+01 8.39612981e+01
 1.39000000e+02 5.49476215e+01 8.37557073e+01
 1.40000000e+02 5.49463752e+01 8.35485982e+01
 1.41000000e+02 5.49451046e+01 8.33399708e+01
 1.42000000e+02 5.49438075e+01 8.31298249e+01
 1.43000000e+02 5.49424839e+01 8.29181607e+01
